Country,Code,Year,Yield_Hectogram_Per_Hectare
Kenya,KEN,1985,18900
Kenya,KEN,1986,18666
Kenya,KEN,1987,14824
Kenya,KEN,1988,16330
Kenya,KEN,1989,15839
Kenya,KEN,1990,16551
Kenya,KEN,1991,18484
Kenya,KEN,1992,19359
Kenya,KEN,1993,13795
Kenya,KEN,1994,22164
Kenya,KEN,1995,21064
Kenya,KEN,1996,20112
Kenya,KEN,1997,16132
Kenya,KEN,1998,18951
Kenya,KEN,1999,16534
Kenya,KEN,2000,15492
Kenya,KEN,2001,19890
Kenya,KEN,2002,21217
Kenya,KEN,2003,25055
Kenya,KEN,2004,24827
Kenya,KEN,2005,23131
Kenya,KEN,2006,21875
Kenya,KEN,2007,30940
Kenya,KEN,2008,25845
Kenya,KEN,2009,16665
Kenya,KEN,2010,31991
Kenya,KEN,2011,20415
Kenya,KEN,2012,29720
Kenya,KEN,2013,27602
Kenya,KEN,2014,15549
Kenya,KEN,2015,19841
Kenya,KEN,2016,14022
Kenya,KEN,2017,11253
Kenya,KEN,2018,25280
Kuwait,KWT,1985,2500
Kuwait,KWT,1986,3333
Kuwait,KWT,1987,4286
Kuwait,KWT,1988,28750
Kuwait,KWT,1989,31600
Kuwait,KWT,1990,31250
Kuwait,KWT,1991,30000
Kuwait,KWT,1992,30000
Kuwait,KWT,1993,31304
Kuwait,KWT,1994,30714
Kuwait,KWT,1995,33636
Kuwait,KWT,1996,35000
Kuwait,KWT,1997,31489
Kuwait,KWT,1998,23812
Kuwait,KWT,1999,23925
Kuwait,KWT,2000,23856
Kuwait,KWT,2001,23906
Kuwait,KWT,2002,23914
Kuwait,KWT,2003,23897
Kuwait,KWT,2004,23750
Kuwait,KWT,2005,48019
Kuwait,KWT,2006,47222
Kuwait,KWT,2007,23900
Kuwait,KWT,2008,23412
Kuwait,KWT,2009,23333
Kuwait,KWT,2010,23478
Kuwait,KWT,2011,41333
Kuwait,KWT,2012,41429
Kuwait,KWT,2013,41111
Kuwait,KWT,2014,43077
Kuwait,KWT,2015,37500
Kuwait,KWT,2016,30000
Kuwait,KWT,2017,31429
Kuwait,KWT,2018,30000
Kyrgyzstan,KGZ,1992,27335
Kyrgyzstan,KGZ,1993,24555
Kyrgyzstan,KGZ,1994,18265
Kyrgyzstan,KGZ,1995,17175
Kyrgyzstan,KGZ,1996,21353
Kyrgyzstan,KGZ,1997,23174
Kyrgyzstan,KGZ,1998,23578
Kyrgyzstan,KGZ,1999,22977
Kyrgyzstan,KGZ,2000,23420
Kyrgyzstan,KGZ,2001,24883
Kyrgyzstan,KGZ,2002,23017
Kyrgyzstan,KGZ,2003,23649
Kyrgyzstan,KGZ,2004,24344
Kyrgyzstan,KGZ,2005,22410
Kyrgyzstan,KGZ,2006,20684
Kyrgyzstan,KGZ,2007,19985
Kyrgyzstan,KGZ,2008,19402
Kyrgyzstan,KGZ,2009,26285
Kyrgyzstan,KGZ,2010,21674
Kyrgyzstan,KGZ,2011,21445
Kyrgyzstan,KGZ,2012,16751
Kyrgyzstan,KGZ,2013,23654
Kyrgyzstan,KGZ,2014,16893
Kyrgyzstan,KGZ,2015,23701
Kyrgyzstan,KGZ,2016,24461
Kyrgyzstan,KGZ,2017,24053
Kyrgyzstan,KGZ,2018,24268
Land Locked Developing Countries,,1961,9489
Land Locked Developing Countries,,1962,9574
Land Locked Developing Countries,,1963,8364
Land Locked Developing Countries,,1964,9397
Land Locked Developing Countries,,1965,9538
Land Locked Developing Countries,,1966,8524
Land Locked Developing Countries,,1967,10759
Land Locked Developing Countries,,1968,10479
Land Locked Developing Countries,,1969,10500
Land Locked Developing Countries,,1970,9426
Land Locked Developing Countries,,1971,8534
Land Locked Developing Countries,,1972,8245
Land Locked Developing Countries,,1973,11646
Land Locked Developing Countries,,1974,11631
Land Locked Developing Countries,,1975,12077
Land Locked Developing Countries,,1976,12180
Land Locked Developing Countries,,1977,11256
Land Locked Developing Countries,,1978,11584
Land Locked Developing Countries,,1979,11538
Land Locked Developing Countries,,1980,11884
Land Locked Developing Countries,,1981,11914
Land Locked Developing Countries,,1982,12422
Land Locked Developing Countries,,1983,13097
Land Locked Developing Countries,,1984,12202
Land Locked Developing Countries,,1985,12981
Land Locked Developing Countries,,1986,13082
Land Locked Developing Countries,,1987,13419
Land Locked Developing Countries,,1988,13294
Land Locked Developing Countries,,1989,12919
Land Locked Developing Countries,,1990,12525
Land Locked Developing Countries,,1991,11909
Land Locked Developing Countries,,1992,13872
Land Locked Developing Countries,,1993,11330
Land Locked Developing Countries,,1994,9887
Land Locked Developing Countries,,1995,9570
Land Locked Developing Countries,,1996,10231
Land Locked Developing Countries,,1997,12278
Land Locked Developing Countries,,1998,11228
Land Locked Developing Countries,,1999,15174
Land Locked Developing Countries,,2000,12565
Land Locked Developing Countries,,2001,15014
Land Locked Developing Countries,,2002,15898
Land Locked Developing Countries,,2003,15510
Land Locked Developing Countries,,2004,14494
Land Locked Developing Countries,,2005,16006
Land Locked Developing Countries,,2006,16457
Land Locked Developing Countries,,2007,16954
Land Locked Developing Countries,,2008,14672
Land Locked Developing Countries,,2009,17075
Land Locked Developing Countries,,2010,14470
Land Locked Developing Countries,,2011,19379
Land Locked Developing Countries,,2012,15306
Land Locked Developing Countries,,2013,17254
Land Locked Developing Countries,,2014,17527
Land Locked Developing Countries,,2015,18551
Land Locked Developing Countries,,2016,18335
Land Locked Developing Countries,,2017,18316
Land Locked Developing Countries,,2018,18007
Latvia,LVA,1992,25848
Latvia,LVA,1993,20006
Latvia,LVA,1994,21078
Latvia,LVA,1995,22235
Latvia,LVA,1996,23961
Latvia,LVA,1997,25909
Latvia,LVA,1998,25533
Latvia,LVA,1999,24103
Latvia,LVA,2000,27034
Latvia,LVA,2001,27080
Latvia,LVA,2002,33844
Latvia,LVA,2003,27914
Latvia,LVA,2004,29423
Latvia,LVA,2005,36099
Latvia,LVA,2006,27815
Latvia,LVA,2007,35944
Latvia,LVA,2008,38566
Latvia,LVA,2009,36276
Latvia,LVA,2010,32849
Latvia,LVA,2011,30613
Latvia,LVA,2012,43695
Latvia,LVA,2013,38857
Latvia,LVA,2014,37474
Latvia,LVA,2015,50304
Latvia,LVA,2016,43045
Latvia,LVA,2017,47869
Latvia,LVA,2018,34314
Least Developed Countries,,1961,9352
Least Developed Countries,,1962,9076
Least Developed Countries,,1963,8153
Least Developed Countries,,1964,8913
Least Developed Countries,,1965,9015
Least Developed Countries,,1966,8441
Least Developed Countries,,1967,9830
Least Developed Countries,,1968,9986
Least Developed Countries,,1969,10192
Least Developed Countries,,1970,8990
Least Developed Countries,,1971,8196
Least Developed Countries,,1972,8321
Least Developed Countries,,1973,10740
Least Developed Countries,,1974,10984
Least Developed Countries,,1975,11193
Least Developed Countries,,1976,11686
Least Developed Countries,,1977,11371
Least Developed Countries,,1978,11726
Least Developed Countries,,1979,11778
Least Developed Countries,,1980,12745
Least Developed Countries,,1981,13027
Least Developed Countries,,1982,12715
Least Developed Countries,,1983,13850
Least Developed Countries,,1984,13622
Least Developed Countries,,1985,13643
Least Developed Countries,,1986,12877
Least Developed Countries,,1987,13726
Least Developed Countries,,1988,12958
Least Developed Countries,,1989,13172
Least Developed Countries,,1990,12796
Least Developed Countries,,1991,12825
Least Developed Countries,,1992,13706
Least Developed Countries,,1993,12907
Least Developed Countries,,1994,12412
Least Developed Countries,,1995,13418
Least Developed Countries,,1996,13637
Least Developed Countries,,1997,14794
Least Developed Countries,,1998,15413
Least Developed Countries,,1999,14414
Least Developed Countries,,2000,12690
Least Developed Countries,,2001,14183
Least Developed Countries,,2002,16771
Least Developed Countries,,2003,16369
Least Developed Countries,,2004,15693
Least Developed Countries,,2005,17967
Least Developed Countries,,2006,16001
Least Developed Countries,,2007,18508
Least Developed Countries,,2008,16014
Least Developed Countries,,2009,18809
Least Developed Countries,,2010,19498
Least Developed Countries,,2011,18681
Least Developed Countries,,2012,21187
Least Developed Countries,,2013,22296
Least Developed Countries,,2014,22937
Least Developed Countries,,2015,25233
Least Developed Countries,,2016,22940
Least Developed Countries,,2017,24377
Least Developed Countries,,2018,24044
Lebanon,LBN,1961,9956
Lebanon,LBN,1962,10963
Lebanon,LBN,1963,10909
Lebanon,LBN,1964,8500
Lebanon,LBN,1965,7199
Lebanon,LBN,1966,10281
Lebanon,LBN,1967,10176
Lebanon,LBN,1968,7005
Lebanon,LBN,1969,7630
Lebanon,LBN,1970,9042
Lebanon,LBN,1971,8484
Lebanon,LBN,1972,12610
Lebanon,LBN,1973,11000
Lebanon,LBN,1974,14529
Lebanon,LBN,1975,12500
Lebanon,LBN,1976,10811
Lebanon,LBN,1977,11111
Lebanon,LBN,1978,10000
Lebanon,LBN,1979,8889
Lebanon,LBN,1980,13333
Lebanon,LBN,1981,12941
Lebanon,LBN,1982,12778
Lebanon,LBN,1983,11111
Lebanon,LBN,1984,12000
Lebanon,LBN,1985,13235
Lebanon,LBN,1986,15000
Lebanon,LBN,1987,19500
Lebanon,LBN,1988,20002
Lebanon,LBN,1989,21500
Lebanon,LBN,1990,19704
Lebanon,LBN,1991,22299
Lebanon,LBN,1992,22807
Lebanon,LBN,1993,22917
Lebanon,LBN,1994,22244
Lebanon,LBN,1995,24765
Lebanon,LBN,1996,24726
Lebanon,LBN,1997,16263
Lebanon,LBN,1998,20667
Lebanon,LBN,1999,18814
Lebanon,LBN,2000,27025
Lebanon,LBN,2001,31995
Lebanon,LBN,2002,27356
Lebanon,LBN,2003,25389
Lebanon,LBN,2004,29344
Lebanon,LBN,2005,29030
Lebanon,LBN,2006,28998
Lebanon,LBN,2007,22008
Lebanon,LBN,2008,28798
Lebanon,LBN,2009,27990
Lebanon,LBN,2010,27815
Lebanon,LBN,2011,29683
Lebanon,LBN,2012,31245
Lebanon,LBN,2013,32567
Lebanon,LBN,2014,38043
Lebanon,LBN,2015,33482
Lebanon,LBN,2016,31490
Lebanon,LBN,2017,33007
Lebanon,LBN,2018,33671
Lesotho,LSO,1961,8648
Lesotho,LSO,1962,7857
Lesotho,LSO,1963,7857
Lesotho,LSO,1964,7714
Lesotho,LSO,1965,7163
Lesotho,LSO,1966,8146
Lesotho,LSO,1967,6812
Lesotho,LSO,1968,6503
Lesotho,LSO,1969,6271
Lesotho,LSO,1970,6561
Lesotho,LSO,1971,6093
Lesotho,LSO,1972,2256
Lesotho,LSO,1973,4800
Lesotho,LSO,1974,7442
Lesotho,LSO,1975,8225
Lesotho,LSO,1976,7990
Lesotho,LSO,1977,14728
Lesotho,LSO,1978,13590
Lesotho,LSO,1979,9525
Lesotho,LSO,1980,9738
Lesotho,LSO,1981,8525
Lesotho,LSO,1982,6053
Lesotho,LSO,1983,5106
Lesotho,LSO,1984,5803
Lesotho,LSO,1985,5082
Lesotho,LSO,1986,5786
Lesotho,LSO,1987,6719
Lesotho,LSO,1988,6433
Lesotho,LSO,1989,6804
Lesotho,LSO,1990,8118
Lesotho,LSO,1991,1959
Lesotho,LSO,1992,8580
Lesotho,LSO,1993,7330
Lesotho,LSO,1994,4199
Lesotho,LSO,1995,6166
Lesotho,LSO,1996,14108
Lesotho,LSO,1997,16291
Lesotho,LSO,1998,14810
Lesotho,LSO,1999,7388
Lesotho,LSO,2000,6547
Lesotho,LSO,2001,20515
Lesotho,LSO,2002,7172
Lesotho,LSO,2003,5879
Lesotho,LSO,2004,6401
Lesotho,LSO,2005,7234
Lesotho,LSO,2006,2685
Lesotho,LSO,2007,4316
Lesotho,LSO,2008,2415
Lesotho,LSO,2009,3473
Lesotho,LSO,2010,14693
Lesotho,LSO,2011,9965
Lesotho,LSO,2012,8641
Lesotho,LSO,2013,12345
Lesotho,LSO,2014,9104
Lesotho,LSO,2015,8499
Lesotho,LSO,2016,5937
Lesotho,LSO,2017,12934
Lesotho,LSO,2018,10429
Libya,LBY,1961,2829
Libya,LBY,1962,2100
Libya,LBY,1963,2273
Libya,LBY,1964,1867
Libya,LBY,1965,3163
Libya,LBY,1966,2964
Libya,LBY,1967,2710
Libya,LBY,1968,2285
Libya,LBY,1969,2913
Libya,LBY,1970,1735
Libya,LBY,1971,3314
Libya,LBY,1972,3790
Libya,LBY,1973,4520
Libya,LBY,1974,2915
Libya,LBY,1975,3747
Libya,LBY,1976,4488
Libya,LBY,1977,2384
Libya,LBY,1978,3730
Libya,LBY,1979,4167
Libya,LBY,1980,5165
Libya,LBY,1981,5707
Libya,LBY,1982,7769
Libya,LBY,1983,8457
Libya,LBY,1984,7145
Libya,LBY,1985,7450
Libya,LBY,1986,8636
Libya,LBY,1987,8982
Libya,LBY,1988,8339
Libya,LBY,1989,8097
Libya,LBY,1990,12317
Libya,LBY,1991,12381
Libya,LBY,1992,10202
Libya,LBY,1993,8400
Libya,LBY,1994,7742
Libya,LBY,1995,7313
Libya,LBY,1996,7294
Libya,LBY,1997,10090
Libya,LBY,1998,8750
Libya,LBY,1999,7879
Libya,LBY,2000,7784
Libya,LBY,2001,7569
Libya,LBY,2002,7823
Libya,LBY,2003,7622
Libya,LBY,2004,7685
Libya,LBY,2005,7576
Libya,LBY,2006,7879
Libya,LBY,2007,7879
Libya,LBY,2008,7879
Libya,LBY,2009,7895
Libya,LBY,2010,7772
Libya,LBY,2011,7730
Libya,LBY,2012,7856
Libya,LBY,2013,7850
Libya,LBY,2014,7746
Libya,LBY,2015,7636
Libya,LBY,2016,7744
Libya,LBY,2017,7736
Libya,LBY,2018,7728
Lithuania,LTU,1992,29411
Lithuania,LTU,1993,23718
Lithuania,LTU,1994,20348
Lithuania,LTU,1995,24455
Lithuania,LTU,1996,26926
Lithuania,LTU,1997,30016
Lithuania,LTU,1998,28671
Lithuania,LTU,1999,26098
Lithuania,LTU,2000,33413
Lithuania,LTU,2001,30559
Lithuania,LTU,2002,36335
Lithuania,LTU,2003,35783
Lithuania,LTU,2004,40276
Lithuania,LTU,2005,37332
Lithuania,LTU,2006,23554
Lithuania,LTU,2007,39219
Lithuania,LTU,2008,42689
Lithuania,LTU,2009,42004
Lithuania,LTU,2010,33045
Lithuania,LTU,2011,33919
Lithuania,LTU,2012,47829
Lithuania,LTU,2013,43022
Lithuania,LTU,2014,45630
Lithuania,LTU,2015,52384
Lithuania,LTU,2016,43661
Lithuania,LTU,2017,48247
Lithuania,LTU,2018,36731
Low Income Food Deficit Countries,,1961,8456
Low Income Food Deficit Countries,,1962,8968
Low Income Food Deficit Countries,,1963,7950
Low Income Food Deficit Countries,,1964,7647
Low Income Food Deficit Countries,,1965,9092
Low Income Food Deficit Countries,,1966,8240
Low Income Food Deficit Countries,,1967,9091
Low Income Food Deficit Countries,,1968,10662
Low Income Food Deficit Countries,,1969,11246
Low Income Food Deficit Countries,,1970,11099
Low Income Food Deficit Countries,,1971,11900
Low Income Food Deficit Countries,,1972,12744
Low Income Food Deficit Countries,,1973,11913
Low Income Food Deficit Countries,,1974,11582
Low Income Food Deficit Countries,,1975,12765
Low Income Food Deficit Countries,,1976,13630
Low Income Food Deficit Countries,,1977,13216
Low Income Food Deficit Countries,,1978,14173
Low Income Food Deficit Countries,,1979,14887
Low Income Food Deficit Countries,,1980,14262
Low Income Food Deficit Countries,,1981,15914
Low Income Food Deficit Countries,,1982,16187
Low Income Food Deficit Countries,,1983,17369
Low Income Food Deficit Countries,,1984,17487
Low Income Food Deficit Countries,,1985,17841
Low Income Food Deficit Countries,,1986,19366
Low Income Food Deficit Countries,,1987,18201
Low Income Food Deficit Countries,,1988,19028
Low Income Food Deficit Countries,,1989,20649
Low Income Food Deficit Countries,,1990,19846
Low Income Food Deficit Countries,,1991,21181
Low Income Food Deficit Countries,,1992,22258
Low Income Food Deficit Countries,,1993,21685
Low Income Food Deficit Countries,,1994,21852
Low Income Food Deficit Countries,,1995,23590
